sample_id,treatment,cohort,organ,model_class_raw,clr_value,analysis_eligible,detected_animals,total_class_count,eligibility_rule,pseudocount_applied,phenotype_display,pseudocount
m26-009,Allulose,POMC,Spleen,Neutrophils,-2.0054748576295305,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-010,Allulose,POMC,Spleen,Neutrophils,-3.94533343759643,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-011,Allulose,POMC,Spleen,Neutrophils,-0.5746809115768619,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-012,Allulose,NPY,Spleen,Neutrophils,-2.185190602354859,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-013,Allulose,POMC,Spleen,Neutrophils,-0.6929081547478084,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-014,Allulose,NPY,Spleen,Neutrophils,-1.891657847146318,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-015,Water,POMC,Spleen,Neutrophils,-1.0831776951690313,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-016,Water,POMC,Spleen,Neutrophils,-1.1578851120560771,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-017,Water,POMC,Spleen,Neutrophils,-2.1449366598203135,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-018,Water,POMC,Spleen,Neutrophils,-1.2471320259559153,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-019,Water,NPY,Spleen,Neutrophils,-1.9501012048590871,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-020,Water,NPY,Spleen,Neutrophils,-2.062427665764239,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-021,Water,NPY,Spleen,Neutrophils,-2.3070745460978053,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-022,Allulose,POMC,Spleen,Neutrophils,-1.8225548185239955,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-023,Sucrose,POMC,Spleen,Neutrophils,-1.34152985261359,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-024,Sucrose,POMC,Spleen,Neutrophils,-1.979214214295463,True,24,1925,detected_animals>=18 and total_class_count>=24 within organ,True,Neutrophil-like,0.5
m26-001,Sucrose,NPY,Spleen,Macrophages,2.98595949849899,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-002,Sucrose,NPY,Spleen,Macrophages,1.9339335046296906,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-003,Sucrose,POMC,Spleen,Macrophages,1.83234582811208,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-004,Sucrose,NPY,Spleen,Macrophages,3.0902848252818056,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-005,Sucrose,POMC,Spleen,Macrophages,2.1978474917688806,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-006,Sucrose,POMC,Spleen,Macrophages,3.0241826459250354,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-007,Sucrose,POMC,Spleen,Macrophages,3.0661177767924426,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-008,Allulose,POMC,Spleen,Macrophages,3.253237617335038,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-009,Allulose,POMC,Spleen,Macrophages,1.8428731035228338,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-010,Allulose,POMC,Spleen,Macrophages,3.562027277537288,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-011,Allulose,POMC,Spleen,Macrophages,2.586954047978792,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-012,Allulose,NPY,Spleen,Macrophages,2.6740365788737974,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-013,Allulose,POMC,Spleen,Macrophages,2.079412291165749,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-014,Allulose,NPY,Spleen,Macrophages,2.478770782174529,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-015,Water,POMC,Spleen,Macrophages,2.34732783895104,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-016,Water,POMC,Spleen,Macrophages,1.71261916559794,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-017,Water,POMC,Spleen,Macrophages,2.5569201686808256,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-018,Water,POMC,Spleen,Macrophages,2.3921215490224377,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-019,Water,NPY,Spleen,Macrophages,1.9713115409188982,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-020,Water,NPY,Spleen,Macrophages,2.4657882587257594,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-021,Water,NPY,Spleen,Macrophages,2.572896598399409,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-022,Allulose,POMC,Spleen,Macrophages,2.4991118803753904,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-023,Sucrose,POMC,Spleen,Macrophages,1.5405718032639544,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-024,Sucrose,POMC,Spleen,Macrophages,2.5167057053052,True,24,83798,detected_animals>=18 and total_class_count>=24 within organ,True,Macrophage-like,0.5
m26-001,Sucrose,NPY,Spleen,Muscle Cell,-1.4233027468565647,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-002,Sucrose,NPY,Spleen,Muscle Cell,-2.822966851697129,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-003,Sucrose,POMC,Spleen,Muscle Cell,-2.3322773284086518,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-004,Sucrose,NPY,Spleen,Muscle Cell,-2.179130500054126,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-005,Sucrose,POMC,Spleen,Muscle Cell,-2.3816103310907213,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-006,Sucrose,POMC,Spleen,Muscle Cell,-0.9317366152327731,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-007,Sucrose,POMC,Spleen,Muscle Cell,-0.9010069043823146,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-008,Allulose,POMC,Spleen,Muscle Cell,-1.4300636359823296,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-009,Allulose,POMC,Spleen,Muscle Cell,-1.3628799562324163,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-010,Allulose,POMC,Spleen,Muscle Cell,-0.013507804872104678,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-011,Allulose,POMC,Spleen,Muscle Cell,-1.6156856509831456,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-012,Allulose,NPY,Spleen,Muscle Cell,-1.7610333612345421,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-013,Allulose,POMC,Spleen,Muscle Cell,-3.435896407211299,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-014,Allulose,NPY,Spleen,Muscle Cell,-2.67393280760227,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-015,Water,POMC,Spleen,Muscle Cell,-1.8716350555333015,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-016,Water,POMC,Spleen,Muscle Cell,-1.8016864185128676,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-017,Water,POMC,Spleen,Muscle Cell,-2.2741483913003195,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-018,Water,POMC,Spleen,Muscle Cell,-1.860611803781989,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-019,Water,NPY,Spleen,Muscle Cell,-2.1591930027176467,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-020,Water,NPY,Spleen,Muscle Cell,-1.935272490278992,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-021,Water,NPY,Spleen,Muscle Cell,-2.6616195637787126,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-022,Allulose,POMC,Spleen,Muscle Cell,-2.3008572505844267,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-023,Sucrose,POMC,Spleen,Muscle Cell,-3.2146806473864746,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-024,Sucrose,POMC,Spleen,Muscle Cell,-1.0750448429536528,True,24,1120,detected_animals>=18 and total_class_count>=24 within organ,True,Muscle-like,0.5
m26-001,Sucrose,NPY,Spleen,Endothelial Cell,-1.9638703398212929,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-002,Sucrose,NPY,Spleen,Endothelial Cell,-2.479195312594304,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-003,Sucrose,POMC,Spleen,Endothelial Cell,-2.1412220916459432,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-004,Sucrose,NPY,Spleen,Endothelial Cell,-1.365619637244306,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-005,Sucrose,POMC,Spleen,Endothelial Cell,-2.677876147233894,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-006,Sucrose,POMC,Spleen,Endothelial Cell,-2.214352546877822,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-007,Sucrose,POMC,Spleen,Endothelial Cell,-2.081059524990599,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-008,Allulose,POMC,Spleen,Endothelial Cell,-0.8397259492886056,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-009,Allulose,POMC,Spleen,Endothelial Cell,-2.6045930885411996,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-010,Allulose,POMC,Spleen,Endothelial Cell,-1.411636623638998,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-011,Allulose,POMC,Spleen,Endothelial Cell,-2.2282030971429814,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-012,Allulose,NPY,Spleen,Endothelial Cell,-1.6895743972523967,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-013,Allulose,POMC,Spleen,Endothelial Cell,-1.8626615434411589,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-014,Allulose,NPY,Spleen,Endothelial Cell,-1.3533075499902365,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-015,Water,POMC,Spleen,Endothelial Cell,-3.0157097182781682,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-016,Water,POMC,Spleen,Endothelial Cell,-1.703014891005838,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-017,Water,POMC,Spleen,Endothelial Cell,-0.9140564025744533,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-018,Water,POMC,Spleen,Endothelial Cell,-1.7579576497219058,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-019,Water,NPY,Spleen,Endothelial Cell,-1.1582191836134523,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-020,Water,NPY,Spleen,Endothelial Cell,-1.4125772909576177,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-021,Water,NPY,Spleen,Endothelial Cell,-1.2285634367507825,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-022,Allulose,POMC,Spleen,Endothelial Cell,-1.4650537696229575,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-023,Sucrose,POMC,Spleen,Endothelial Cell,-1.4436013833959587,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-024,Sucrose,POMC,Spleen,Endothelial Cell,-2.39072163685959,True,24,1320,detected_animals>=18 and total_class_count>=24 within organ,True,Endothelial-like,0.5
m26-001,Sucrose,NPY,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-002,Sucrose,NPY,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-003,Sucrose,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-004,Sucrose,NPY,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-005,Sucrose,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-006,Sucrose,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-007,Sucrose,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-008,Allulose,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-009,Allulose,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-010,Allulose,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-011,Allulose,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-012,Allulose,NPY,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-013,Allulose,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-014,Allulose,NPY,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-015,Water,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-016,Water,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-017,Water,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-018,Water,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-019,Water,NPY,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-020,Water,NPY,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-021,Water,NPY,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-022,Allulose,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-023,Sucrose,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-024,Sucrose,POMC,Spleen,Red blood cell,,False,1,1,detected_animals>=18 and total_class_count>=24 within organ,False,RBC-like,0.5
m26-001,Sucrose,NPY,Spleen,Epithelial,0.6325101764298262,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-002,Sucrose,NPY,Spleen,Epithelial,2.3303247428006504,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-003,Sucrose,POMC,Spleen,Epithelial,2.1646040821425245,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-004,Sucrose,NPY,Spleen,Epithelial,1.3533671048537492,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-005,Sucrose,POMC,Spleen,Epithelial,1.6614409367438285,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-006,Sucrose,POMC,Spleen,Epithelial,1.030840586307752,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-007,Sucrose,POMC,Spleen,Epithelial,0.3992913082615406,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-008,Allulose,POMC,Spleen,Epithelial,1.1999214664606184,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-009,Allulose,POMC,Spleen,Epithelial,2.879991033712219,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-010,Allulose,POMC,Spleen,Epithelial,0.47831487176827103,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-011,Allulose,POMC,Spleen,Epithelial,0.6535242061368423,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-012,Allulose,NPY,Spleen,Epithelial,1.0092378628648766,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-013,Allulose,POMC,Spleen,Epithelial,0.46764629745091346,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-014,Allulose,NPY,Spleen,Epithelial,-0.09089510166830372,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-015,Water,POMC,Spleen,Epithelial,0.9251945060793192,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-016,Water,POMC,Spleen,Epithelial,0.932681090906716,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-017,Water,POMC,Spleen,Epithelial,1.314148387109503,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-018,Water,POMC,Spleen,Epithelial,0.47650527275443233,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-019,Water,NPY,Spleen,Epithelial,1.6474694870526734,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-020,Water,NPY,Spleen,Epithelial,0.7196497939842441,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-021,Water,NPY,Spleen,Epithelial,0.03788357674503828,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-022,Allulose,POMC,Spleen,Epithelial,0.1649798364832229,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-023,Sucrose,POMC,Spleen,Epithelial,0.3224575027235157,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-024,Sucrose,POMC,Spleen,Epithelial,0.8722580639869637,True,24,24348,detected_animals>=18 and total_class_count>=24 within organ,True,Epithelial-like,0.5
m26-001,Sucrose,NPY,Spleen,Apoptotic Body,-0.9168824165584901,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-002,Sucrose,NPY,Spleen,Apoptotic Body,-1.1346703643507086,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-003,Sucrose,POMC,Spleen,Apoptotic Body,0.43701649793427677,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-004,Sucrose,NPY,Spleen,Apoptotic Body,-0.6173206366092803,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-005,Sucrose,POMC,Spleen,Apoptotic Body,1.0066836457355257,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-006,Sucrose,POMC,Spleen,Apoptotic Body,-1.2920195005477044,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-007,Sucrose,POMC,Spleen,Apoptotic Body,-1.2600789729207689,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-008,Allulose,POMC,Spleen,Apoptotic Body,-0.5632529613715445,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-009,Allulose,POMC,Spleen,Apoptotic Body,0.3235189973378123,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-010,Allulose,POMC,Spleen,Apoptotic Body,-1.5117200821959802,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-011,Allulose,POMC,Spleen,Apoptotic Body,-0.03725797529160513,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-012,Allulose,NPY,Spleen,Apoptotic Body,-1.0374887034902258,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-013,Allulose,POMC,Spleen,Apoptotic Body,-0.48678997499736365,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-014,Allulose,NPY,Spleen,Apoptotic Body,-1.1946421898084516,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-015,Water,POMC,Spleen,Apoptotic Body,-0.14490805657610073,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-016,Water,POMC,Spleen,Apoptotic Body,0.23519550874817252,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-017,Water,POMC,Spleen,Apoptotic Body,-0.10805473255927378,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-018,Water,POMC,Spleen,Apoptotic Body,-0.31056054102940056,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-019,Water,NPY,Spleen,Apoptotic Body,-0.13656793608147133,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-020,Water,NPY,Spleen,Apoptotic Body,-0.7062431061157186,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-021,Water,NPY,Spleen,Apoptotic Body,-1.7668350371255217,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-022,Allulose,POMC,Spleen,Apoptotic Body,-1.6143990581752776,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-023,Sucrose,POMC,Spleen,Apoptotic Body,-0.4497969715210983,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-024,Sucrose,POMC,Spleen,Apoptotic Body,0.3692883031733305,True,24,5445,detected_animals>=18 and total_class_count>=24 within organ,True,Apoptotic-like,0.5
m26-001,Sucrose,NPY,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-002,Sucrose,NPY,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-003,Sucrose,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-004,Sucrose,NPY,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-005,Sucrose,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-006,Sucrose,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-007,Sucrose,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-008,Allulose,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-009,Allulose,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-010,Allulose,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-011,Allulose,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-012,Allulose,NPY,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-013,Allulose,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-014,Allulose,NPY,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-015,Water,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-016,Water,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-017,Water,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-018,Water,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-019,Water,NPY,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-020,Water,NPY,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
