morphometric_proposals,dino_logistic
0.7976576184123354,0.5721239801428482
0.7648088093990217,0.5590386967155835
0.7761823960353373,0.5812190260719672
0.7392646906043079,0.5338599675494321
0.7868325791855204,0.5488046757164404
0.791018740031898,0.5919486215538847
0.7016304347826087,0.6129113828502415
0.748955383955384,0.5825411125411126
0.7396472408134892,0.4335061613883635
0.8513567503193528,0.6019470539706195
0.7246911093204405,0.5344480257856568
0.7578593761295453,0.5907372952434063
0.7281483015741508,0.4887116818558409
0.7717681623931623,0.5749732905982905
0.7114531399757118,0.5751251027413817
0.7415844169878607,0.574958274797978
0.7322160379303236,0.5472108843537414
0.7629285351888092,0.5485716356557844
0.6756250409862942,0.5224145845629222
0.6976424319727892,0.5159374999999999
0.7629817897675041,0.5890363055541628
0.7561913074694386,0.5595296337713168
0.7772010577231032,0.5955670890441895
0.7598524747142258,0.5172062960081393
0.7017270536667305,0.5613706468180465
0.7668144755031749,0.5799773698227856
0.7299451754385965,0.5055811403508772
0.7220262845262845,0.5486709236709236
0.7556874923882596,0.6231008707830958
0.7666546416546416,0.6396554834054834
0.7684972286787054,0.5695092079384946
0.7656196291270917,0.6375531433740389
0.7131944444444445,0.5907242063492064
0.7775683823219034,0.6213724655626064
0.7539965588276605,0.6568074348050003
0.788149633332146,0.5928445846739565
0.7485278749639647,0.5306263431349425
0.7625422546641034,0.5916109450773316
0.7359148550724638,0.589447463768116
0.7704487179487178,0.5765224358974359
0.7001041162646022,0.5642025097347987
0.7177091730663159,0.5040280665280665
0.7573119223119223,0.5357048421334136
0.6990156850192061,0.6316181177976953
0.7352058908669851,0.5856720702465383
0.7481542882404951,0.6043361332154435
0.7284737050080418,0.6199358050024957
0.7301462466461519,0.5532620128131776
0.7507406151954215,0.6487352914899543
0.7439342403628117,0.5854308390022676
0.6802919249809602,0.5869889460129272
0.7329503038400822,0.5437746860160653
0.7454677206851119,0.5428656126482213
0.7428952991452992,0.5952457264957265
0.7279764381180212,0.6656083589848996
0.7372487610818699,0.48457196649102857
0.65802355758551,0.550614878446543
0.7623637299396435,0.6370511860758901
0.7312407668546871,0.5427813591189901
0.7281066176470588,0.6282890271493212
0.826057611070992,0.5714462710448438
0.7491096866096866,0.5002477393781741
0.7595835199283475,0.5492551127033886
0.7917043740573153,0.6133463214345567
0.7366130479969766,0.6391605253212396
0.8381937238938995,0.6399935483012744
0.7089179375453885,0.5179956427015251
0.7348793363499245,0.5491515837104073
0.7383726343254846,0.5394930430634659
0.7822524088917532,0.6345342361735804
0.71168076819769,0.5797575879666935
0.7941876310272536,0.5936448038334831
0.7423406371306663,0.5562877175722448
0.7608226805525702,0.6294246145769815
0.7614499157872103,0.5889447196789164
0.7643730171113539,0.6060598377281947
0.7636842446625056,0.5629128387280562
0.754982638888889,0.6357318376068376
0.6928671841462539,0.5448322366927019
0.7671308980776637,0.6191493605787743
0.6966508438818565,0.5481777426160338
0.701241134751773,0.6032062647754137
0.7088444960212202,0.5054708222811671
0.7667024707165552,0.551092616303884
0.7601157855147217,0.5295414248871696
0.7559935410334346,0.5670769722298978
0.7969448490874337,0.6255414508570724
0.8105758094870434,0.6046059933407325
0.7112064676616916,0.6453441127694859
0.7465444511137788,0.5776685674269708
0.6535945842868041,0.5840325451309433
0.765598941577808,0.5634892920449692
0.7649115766501032,0.629075094465537
0.7364488615045982,0.5604792853033624
0.8220895898103029,0.574254091974805
0.7125516327643987,0.5215785987062582
0.7319764464925755,0.6043511654311093
0.703264956965514,0.5193786567634796
0.7648726936768022,0.6079709790494823
0.75234339569161,0.593703231292517
0.7211926414300813,0.5776012202716346
0.7195983250331076,0.5949732341036689
0.7959827431278481,0.6316903979880264
0.7386247181799549,0.582370732845984
0.737290545588865,0.5988299165820175
0.765449055465952,0.6067650597782954
0.7288733802591585,0.5318715672159121
0.7309617180205416,0.5780765639589169
0.7493277310924371,0.6161764705882353
0.7175598561313428,0.5886657640073385
0.7537889300030837,0.5771536129098571
0.7201510580048316,0.587146966863948
0.6944710121825155,0.5395175781816074
0.7202203078027549,0.5072559115179252
0.7342997167972342,0.5792737871933502
0.7676933404940923,0.6194193071965628
0.7295729433077578,0.5534020673486786
