phenotype,acquisition_id,animal_id,condition,y_bin,x_bin,binary_occurrence,smoothed_occurrence,tissue_occupancy,analysis_domain_occupancy,ventricle_occupancy,ventricle_exclusion_applied,ventricle_exclusion_source,tissue_boundary_source
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,21,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,22,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,23,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,24,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,25,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,26,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,27,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,28,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,29,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,30,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,31,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,32,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,33,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,34,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,35,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,36,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,37,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,38,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,39,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,40,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,41,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,42,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,43,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,44,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,45,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,46,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,47,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,48,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,12,49,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,0,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,1,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,2,0.0,1.1462886639890257e-08,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,3,0.0,2.0420299051693291e-07,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,4,0.0,1.9181463812856236e-06,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,5,0.0,9.500640771875624e-06,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,6,0.0,2.4812790798023343e-05,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,7,0.0,3.417038169573061e-05,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,8,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,9,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,10,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,11,0.0,2.0420299051693291e-07,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,12,0.0,1.1462886639890257e-08,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,13,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,14,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,15,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,16,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,17,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,18,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,19,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,20,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,21,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,22,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,23,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,24,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,25,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,26,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,27,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,28,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,29,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,30,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,31,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,32,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,33,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,34,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,35,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,36,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,37,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,38,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,39,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,40,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,41,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,42,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,43,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,44,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,45,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,46,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,47,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,48,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,13,49,0.0,0.0,0.0,0.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,0,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,1,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,2,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,3,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,4,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,5,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,6,0.0,1.1462886639890257e-08,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,7,0.0,2.0420299051693291e-07,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,8,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,9,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,10,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,11,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,12,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,13,0.0,9.500640771875624e-06,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,14,0.0,1.9181463812856236e-06,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,15,0.0,2.0420299051693291e-07,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,16,0.0,1.1462886639890257e-08,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,17,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,18,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,19,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,20,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,21,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,22,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,23,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,24,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,25,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,26,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,27,0.0,0.0,1.0,1.0,0.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,28,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,29,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,30,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,31,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,32,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,33,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,34,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,35,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,36,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,37,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,38,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,39,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,40,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,41,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,42,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,43,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,44,0.0,0.0,1.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
double,2026-07-10_NPY-M_Water,NPY-M,Water,14,45,0.0,0.0,0.0,0.0,1.0,True,accepted per-acquisition DAPI-only HIL 3V mask,outer envelope of accepted DAPI-only ARC/ME/VMN anatomy HIL
