analysis_unit_id,acquisition_id,marker,roi_label,roi_area_px,assigned_nucleus,best_overlap_px,roi_overlap_fraction,accepted,reason,marker_display,dapi_area_reference_n,dapi_area_quantile,dapi_area_threshold_px,dapi_area_median_px,size_filter_pass,likely_noncell_by_size,dapi_expansion_px
2026-07-09_FR5-3_Sucrose,2026-07-09_FR5-3_Sucrose,ACTH_CLIP,33,64,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3147.0,0.05,159.0,516.0,False,True,23.0
2026-07-09_FR5-3_Sucrose,2026-07-09_FR5-3_Sucrose,ACTH_CLIP,34,70,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3147.0,0.05,159.0,516.0,False,True,23.0
2026-07-09_FR5-3_Sucrose,2026-07-09_FR5-3_Sucrose,ACTH_CLIP,35,40,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3147.0,0.05,159.0,516.0,False,True,23.0
2026-07-09_FR5-3_Sucrose,2026-07-09_FR5-3_Sucrose,ACTH_CLIP,36,60,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3147.0,0.05,159.0,516.0,False,True,23.0
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,1,399,4,339,0.849624060150376,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,2,728,14,495,0.679945054945055,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,3,467,30,451,0.9657387580299786,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,4,393,61,245,0.6234096692111959,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,5,630,62,534,0.8476190476190476,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,6,652,64,527,0.808282208588957,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,7,241,68,189,0.7842323651452282,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,8,344,84,148,0.43023255813953487,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,9,832,74,780,0.9375,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,10,766,75,598,0.7806788511749347,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,11,531,105,415,0.7815442561205274,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,12,594,114,467,0.7861952861952862,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,13,361,126,343,0.9501385041551247,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,14,732,163,666,0.9098360655737705,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,15,617,166,518,0.839546191247974,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,16,404,168,375,0.9282178217821783,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,17,569,224,518,0.9103690685413005,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,18,598,238,541,0.9046822742474916,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,19,510,0,0,0.0,False,overlap_below_threshold,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,20,817,253,705,0.8629130966952264,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,21,900,0,0,0.0,False,overlap_below_threshold,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,22,587,267,356,0.606473594548552,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,23,229,268,224,0.9781659388646288,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,24,740,277,536,0.7243243243243244,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,25,1056,281,681,0.6448863636363636,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,26,681,284,614,0.9016152716593245,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,27,260,286,257,0.9884615384615385,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,28,324,295,321,0.9907407407407407,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,29,594,307,415,0.6986531986531986,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,30,867,0,0,0.0,False,overlap_below_threshold,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,31,623,319,406,0.651685393258427,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,32,753,314,562,0.7463479415670651,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,33,686,358,626,0.9125364431486881,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,34,452,370,415,0.918141592920354,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,35,698,380,612,0.8767908309455588,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,36,591,382,492,0.8324873096446701,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,37,691,385,467,0.6758321273516642,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,38,265,397,265,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,39,346,405,226,0.653179190751445,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,40,241,439,234,0.970954356846473,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,41,647,491,637,0.9845440494590417,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,42,449,494,417,0.9287305122494433,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,43,470,524,391,0.8319148936170213,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,44,197,0,0,0.0,False,overlap_below_threshold,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,45,725,563,479,0.6606896551724138,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,46,700,602,669,0.9557142857142857,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,47,559,622,532,0.9516994633273703,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,48,697,656,568,0.8149210903873745,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,49,850,672,629,0.74,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,50,712,704,651,0.9143258426966292,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,51,555,0,208,0.3747747747747748,False,overlap_below_threshold,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,52,500,726,433,0.866,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,53,601,738,508,0.8452579034941764,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,54,1057,743,654,0.618732261116367,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,55,4024,0,298,0.07405566600397614,False,overlap_below_threshold,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,56,705,813,596,0.8453900709219858,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,57,629,836,531,0.8441971383147854,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,58,223,852,201,0.9013452914798207,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,59,718,857,481,0.66991643454039,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,60,279,898,199,0.7132616487455197,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,61,612,902,552,0.9019607843137255,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,62,556,915,482,0.8669064748201439,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,63,417,928,411,0.9856115107913669,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,64,911,0,339,0.3721185510428101,False,overlap_below_threshold,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,65,361,979,342,0.9473684210526315,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,66,554,992,419,0.7563176895306859,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,67,859,1025,626,0.7287543655413271,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,68,410,1045,368,0.8975609756097561,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,69,486,1049,446,0.9176954732510288,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,70,871,1105,687,0.7887485648679678,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,71,567,1110,524,0.9241622574955908,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,72,422,1137,320,0.7582938388625592,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,73,1069,1192,708,0.6623012160898035,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,74,490,1200,439,0.8959183673469387,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,75,584,1220,537,0.9195205479452054,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,76,1196,1230,540,0.451505016722408,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,77,522,1245,467,0.8946360153256705,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,78,1516,1276,675,0.44525065963060684,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,79,354,1269,197,0.556497175141243,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,80,548,1281,527,0.9616788321167883,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,81,577,1287,531,0.9202772963604853,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,82,667,1314,599,0.8980509745127436,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,83,468,1318,455,0.9722222222222222,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,84,570,1325,532,0.9333333333333333,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,85,400,1357,386,0.965,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,86,326,1379,313,0.9601226993865031,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,87,1195,1404,748,0.6259414225941422,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,88,450,1397,416,0.9244444444444444,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,89,717,1410,409,0.5704323570432357,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,90,338,1429,333,0.985207100591716,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,91,635,1456,573,0.9023622047244094,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,92,582,1458,493,0.8470790378006873,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,93,469,1457,393,0.837953091684435,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,94,471,1463,471,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,95,713,1474,701,0.9831697054698457,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,96,392,1471,380,0.9693877551020408,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,97,499,1492,467,0.935871743486974,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,98,375,1578,375,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,99,647,1606,559,0.8639876352395672,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,100,1005,1660,657,0.6537313432835821,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,101,288,1649,280,0.9722222222222222,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,102,589,1680,549,0.9320882852292021,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,103,440,1721,433,0.9840909090909091,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,104,174,1726,174,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,105,673,1799,536,0.7964338781575037,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,106,283,1806,282,0.9964664310954063,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,107,507,1856,420,0.8284023668639053,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,108,407,2214,407,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,109,288,2257,280,0.9722222222222222,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,110,163,2265,160,0.9815950920245399,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,111,305,2313,282,0.9245901639344263,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,112,394,2346,394,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,113,345,2363,335,0.9710144927536232,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,114,432,2495,409,0.9467592592592593,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,115,237,2502,237,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,116,632,2522,503,0.7958860759493671,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,117,181,2521,180,0.994475138121547,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,118,494,2558,452,0.9149797570850202,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,119,306,2561,295,0.9640522875816994,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,120,416,2590,392,0.9423076923076923,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,121,467,2593,437,0.9357601713062098,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,122,394,2607,374,0.949238578680203,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,123,704,2616,614,0.8721590909090909,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,124,487,2624,436,0.8952772073921971,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,125,263,2647,263,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,126,349,2686,324,0.9283667621776505,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,127,672,2692,612,0.9107142857142857,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,128,280,2695,246,0.8785714285714286,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,129,451,2700,447,0.991130820399113,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,130,705,2712,585,0.8297872340425532,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,131,421,2743,411,0.9762470308788599,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,132,404,2762,355,0.8787128712871287,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,133,513,2790,413,0.8050682261208577,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,134,541,2794,449,0.8299445471349353,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,135,384,2797,330,0.859375,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,136,513,2815,425,0.8284600389863548,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,137,400,2813,360,0.9,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,138,223,2818,214,0.9596412556053812,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,139,431,2830,385,0.8932714617169374,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,140,929,2836,450,0.48439181916038754,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,141,520,2861,448,0.8615384615384616,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,142,519,2872,437,0.8420038535645472,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,143,632,2871,584,0.9240506329113924,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,144,408,2878,337,0.8259803921568627,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,145,656,2889,631,0.961890243902439,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,146,645,2906,487,0.7550387596899225,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,147,346,2917,286,0.8265895953757225,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,148,573,2920,457,0.7975567190226877,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,149,832,2926,675,0.8112980769230769,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,150,604,2925,558,0.9238410596026491,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,151,403,2927,401,0.9950372208436724,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,152,775,2939,419,0.5406451612903226,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,153,466,2942,407,0.8733905579399142,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,154,518,2945,372,0.7181467181467182,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,155,583,2971,521,0.8936535162950258,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,156,435,3002,369,0.8482758620689655,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,157,687,3003,623,0.9068413391557496,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,158,718,3034,618,0.8607242339832869,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-4_Sucrose,2026-07-09_FR5-4_Sucrose,cFOS,159,165,3039,146,0.8848484848484849,True,accepted_strict_direct_overlap,,,,,,,,
