animal_id,sample,section_index,tile,schema_version,algorithm,status,method,requires_manual_review,hil_receipt_bound_to_registration,manual_registration_confirmed,right_origin_x_px,right_shift_y_px,right_medial_crop_px,overlap_width_px,gap_px,raw_overlap_ncc,gradient_overlap_ncc,ncc_best_score,ncc_second_score,ncc_uniqueness_margin,registration_json,registration_json_sha256,registered_dapi_sha256,registered_dapi_labels_sha256,registered_cfos_sha256,registered_cfos_labels_sha256,registered_pomc_sha256,registered_pomc_labels_sha256,input_left_dapi_sha256,input_right_dapi_sha256,registered_npy_sha256,registered_npy_labels_sha256
FR7-1,FR7-1,3,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,sift_ransac_raw_ncc,False,True,False,811,6,101,149,0,0.985166,0.953303,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-1/FR7-1_S03/stitch_registration.json,81a0811557b017fcefa09855c6cc7d7100dc54d0e9a783f06811d77401f42421,3c8ab2d12f57706ab07e95794524cbbe3bf30c140e48cec8d945002e8774b9be,6b4e019d4c1272e66e83627d1edab11c804955d4c22382c69b14df3fb0330595,15a28352b02421657555eb946950f734d08db8e6dd37deaf741fcf1f9482c677,e4f1cda033e20b8033fb1449f7f010545ca0af3f1a0fd3e0eba9424ed1623fdb,1e642860ff7925d0ea49b2831840b96cacc7fcb24e97db9e1b4c45e56a8aa39e,75c84d2c6b58a81932a1082939f1c9478e965ac762d92ec184578af69395d8f7,90448c7c452602745737cb8570fe36164675c5581bad357bfbad32d2fcc05fc9,aa00e5fb589a0403399a03e38db39b34800c301f6930340549038efc8c1bda7f,,
FR7-1,FR7-1,4,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,manual_review_required,sift_ransac_raw_ncc,True,True,True,837,-7,72,123,0,0.993002,0.949963,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-1/FR7-1_S04/stitch_registration.json,7cf7564b52ffe7f01691e0c1ca4f8a57818df00bb976a79a79569e2f7f35c681,db6110d83515c6c51bc1d5891878822febb1643c241b1e2d646117fb86b0d147,82aec55d66285ff736abe0a2e39c320d67731cd86d7d2e01ceb3ba48d86a06fe,09b5f09cb6958cbb0ce9d8280d5b0a5173df40e28079f7b4f4b22df9b1690d19,a040713c7a47248d988576d445398b8fcc3df5cd989c67f970a98e47cdecd047,ea23f54551edabb4daa447f523845ecec81bad324081d6bd5ba82e06dbc5aeac,e81a6094ff7371b3da639cc4411b06dbfd2fa4569c023c89075ab34c9bdd968c,3a59b379da46c193f51ca3f9bf05926fe293e7170b04afc9ad867b851ccd43e9,69a307a751a079351625ba7fc4ee30424ddc5012d76a83dde249167b19621f41,,
FR7-1,FR7-1,5,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,manual_review_required,sift_ransac_raw_ncc,True,True,True,793,-1,86,167,0,0.992161,0.966853,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-1/FR7-1_S05/stitch_registration.json,c1b67143275e2259815d506630024312be76677bbf16b1307128497c7840a13b,27e20a0df3618c2bb10000390d9a6b8f70e192ce0f68873dd50c4559d81e40ed,db5d540b06baa1b778bed3d2762dd7df6c9d0b8a4734c6fdc450c6a1126e9918,941feb3797404076de4b90a858bb002eeacd7d8ecfee89f724b6c00971902e0b,4450cd842e41d7615a20acdf4d91d08956ccf914b77ae855d93cc6ce7e9bfa99,99cd8112f6ebeaa90c80383915eb7f854ea86971f7380a1088c25bf5e242c120,a2849a7ad8723926b9e4e03d9d932206bf95f8252605785a36631651e681888f,75639bbe643a1c6df9b78a004c6a4bf6b85023f85648170b58ecaf21506c72f5,73236fcc9fa4f94c1d0fc93654f16c08598f5d0cc43a76e87c8b1565eea5c5ff,,
FR7-2,FR7-2,1,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,manual_review_required,sift_ransac_raw_ncc,True,True,True,878,-1,28,82,0,0.993541,0.933867,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-2/FR7-2_S01/stitch_registration.json,8957cbe11ccdcb57ed78ed699d7efeaca9188d1c6e02831c39884fc42832b305,6dcfec3c9e1357a72d9631370d425c9319f5c608e9b97d524cfa2eee4e5f188d,495800bf7ec6cc9b9704e791db7d851061b4f69eb70e605f7902aab1e409ce1e,2aae301c092d053ae553f527033431e07b1764ab474adaf0eb0eabd8cf8dcc32,0855dfa8cd9b354befa773a9289c0e6c6f419ff062a324966afcdc3fd917e479,62eaa18d605f4de60df725e39d0e71231e7de5d546d4f70e2dae3d2a13d93b57,36be186a3d2feb9c2a3ad7305e7e8bfef1de9985e5a5c13fdbfaa6b72bcb72ac,5ae2715f3b80e13e37aafac884d385ca98641543356bb97e54d69c23ecedd366,3c405f81ac20d9f78c2faac9239bee44391f91e40dcb1bfd7fdb3a73ada8c9ce,,
FR7-2,FR7-2,2,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,sift_ransac_raw_ncc,False,True,False,878,6,65,82,0,0.992779,0.931739,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-2/FR7-2_S02/stitch_registration.json,093baf9b4f9024ffc332f654cb596cb464179e71177b433ee272245df35f2e2f,7853a1541ef86cd5baca3a54d14d8c1d1f9b1ec2b746bc24aef99b8c5e4188b5,86b7d7b6bed5cb8f077a2612bd57e1f50b76efa872d573d5aaee541244c2f2bd,c4b11391a3e9cf22daf831f9130a9934dd0f45653a6e9ff19479ee89ea132abd,29e8b38123150dad84614bab8e77a6ac181cd9c7b501f0b3fa7e8c6e6db96b33,1b7ca59e34b12caaaa782408034b0bdbfbd3e82904905990eccf6782e21a3326,457fca816f14667be0d77b6f303bb7ef8f11193ba5cbee717036bd78b1d96244,301db81205018cb7f4927d08522ed8795377f9c7e9e986acb582241f97aaacb3,722859d89fd9c885eceb30135c6a43ac5b35f0116c8a08b86af9d00fbf295e4b,,
FR7-2,FR7-2,3,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,sift_ransac_raw_ncc,False,True,False,865,-6,47,95,0,0.988209,0.931594,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-2/FR7-2_S03/stitch_registration.json,c8339eee13444c9825c31781de622cb4ec4d5b4f88541c2ff6744f26ff5b804e,46d745cede9fcf5e610d653d5bdb80a25064c099977e6236a90fd9af0fe18511,a19102ae486036a6a0239d3fac77f62366d057a0e6fbd710b04af4f283cbb98e,ed83a2471d8aa568880b9b39fb4526f4b1dcbe0f601883696855f2889da3d090,b0b0a114ef2189386c720f1908bd4c621ca1c586d4cc7e42b701d3c6c3a9bf8a,aee4cfe98f1a534c0b18a29163427ed451299eba62841fbfcc40ff3647164cbb,cbcad7edf68ea55725bed9503d7f7905621624963dcebcfcb98c5122e03495b3,e0d2aec3265e6d7806d705946c57fd0f0cd4c54d58d823ea924e7397e35202bf,ac54cb21b044d17f7c9c790acef9e47c0de94e07d1f055637fc070e64d117a6a,,
FR7-2,FR7-2,4,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,sift_ransac_raw_ncc,False,True,False,874,7,59,86,0,0.994888,0.947923,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-2/FR7-2_S04/stitch_registration.json,08de86ca2add7b94e9d2f494d34360f83e798cade64fd63d65d24f4f2d50ff56,79d17d7f14097cc39e1537532ca0c6689842d940e5fda97fd446fd49f77838db,03454a5331b2002efbbedc4f14f5bf77dceec08ff6b6726c07e6c7d107fe3e8d,1fdb39b9b74a63e9901eca6220b3ff781e3b5bb610ea68444a051e600177f65b,8035775979b974ecf01febbf0b5ccb3bdfdae4b50030c72b22bc7bd106a9433a,2f7fd05c3702786a946ccac781334e5bcdc7bf5929b1e2f9d43cd40830d332f9,e200c4e3d81d22613efeb0bdb11d6cdf0ac0a92199b01527abba7303b6728c6e,aad3156ecb8ff80e55c4d1ed6fc85999193afceda3281b7f5fe51e4d3cbd4bf4,57dda9c5ccb98a5cd0da50b7007950ff608cde4f521de7454f31b1cbdba50672,,
FR7-2,FR7-2,5,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,sift_ransac_raw_ncc,False,True,False,903,19,13,57,0,0.992555,0.923497,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-2/FR7-2_S05/stitch_registration.json,ae7b1b484844dbd65119382d2c9f1943a744316185071a6c0d9c804ce3d9c24b,25a4c2261da584bbd1d57423bae889d3294a1abbe985f8a377f17648877de408,1f72b0f9ed2e1eb701d54db70e395145dd24bfcafed9a66a96b35573bb1261f0,345d758e9270c9ba42e27543cf497ff6e74b21552afaba8a71adef3ec6f8b689,6510922cb8be488e45e1cf314fb1bebf87a51d63967579e0d692cacfb6a90797,a47aaa7838ffd5143eb4c305338da880d1e20c295697f516bfb9931b06e5f90d,0d32899aa12116b618d4718ded4937caf4cf4764c00c909ccbcdd74f5f8dd9b4,f387c3f2cbd60fb600ae8e26bfde9a11975d578edf5314e6fd0fb4192914dfe9,0e115af01ab097871ef744153404bbbd2f8a9d90d36e1229089be5878d2707f1,,
FR7-23,FR723,1,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,sift_ransac_raw_ncc,False,True,False,894,-1,22,66,0,0.997591,0.956809,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-23/FR723_S01/stitch_registration.json,f4e1377e6ba0ef57baca89b2a1819f3591d493811757cd7fbd6fa586ba8c5611,4bb6c779c332caa6b165a2c1a2445d7250795248ec546f37a7d167051628651b,ff177ee088afb59d21050387b92d8a92f9bbaf9d29c58f66c7e404bffc273028,080b55f1bf0143f9571a4f4a8df146ec6d5b91ab3b8b2bf41cf8450a1bc8bc0a,2e555194efdf200ab4c01cf2387507dc44f1ed93537984bbae9ffe4febe2a82b,36c62038c70bb1cd7d60f1ce601d96a3d482dafa3715d302e07bef7798723355,161de5c4bf32f7854f8de445e490ac8aadbd17b4a43fea122270bc3c51801c5b,6d7063ae742c759f19ba8128f2fb3f4c45179d5b832e61f166e143e4757c4aef,5218c69b561c0c81a3ce1b42c1cd1faa5402cf81b852540403af34770b7c06f2,,
FR7-23,FR723,2,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,sift_ransac_raw_ncc,False,True,False,915,-1,24,45,0,0.996747,0.933744,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-23/FR723_S02/stitch_registration.json,596ffa4b5e090890af47a19742b4f122481d025625a763138dcadcd9aa5e8c5f,6e021cafc15826b2fd9946209ce3f468f4750ebac1671cc622d0893b10630f87,e44ef211fba1c1f494bf37d050eaa987bc5ce7b2c76d2237c5a793bc87cd3f91,84d2030144e08a037abe23d4e8baf2ea267638084a892a4fbb10910c864962b6,8870468a311090b4d5f625a40d09b492b1c370d6fc398396633604c310dc431b,93ae40191bfe21b82069bc44bcfaa9ea8bb7f3fbb462959dad344ba467094023,5d1b7aa56d48999109c320491973e6275ce27e8e81d92438c9d96dd48b3b53ce,a1b6a962832e4ce69d25278f76bbc7dcef6650026c5111c10000355987a484e5,5b2b497f79797a2879f661001b13abcca060637442ee3b4edf94a7a245c081b6,,
FR7-23,FR723,3,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,sift_ransac_raw_ncc,False,True,False,888,6,20,72,0,0.990361,0.930575,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-23/FR723_S03/stitch_registration.json,7fa6824d9b0a7f1705884d7107b4b66b01d945860d4fed90bfe8bb59f51f3fbb,158bf48f54b77c57dbf180a63496dfd3b5284af148cc59c244b2b8b440bb7adb,ff568347757e94364c80d104b0f5418cbf2aa162231adcc9b01eff642004e8f9,97732320f9075e740ba2b48cf04f3496b3b8ca2a0b4a7cd60f9d12c38b2c5185,8ae6b513fece7370e11fbff36b6d33cb40a30c49e6d9dd85adf3cdc6691bc8e4,a387b7e291225eb5c84e8a92b16af72dfa396d76c9b8ffa6c1e289e8fe7f71c8,3165597ecfcad7172ed6886f33e0368d54a63ff9ced12c4bc30dc37fbd53b301,3a77e118f4de3ef650b15a0fd17a4e4e30636adafd66e0c4e74ff59a5488f285,bef5126b8eea2c37491b2f2e4186047ccf8ad2f4cc2f90c351e1955d2b351cef,,
FR7-23,FR723,4,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,direct_ncc,False,True,False,936,-1,5,24,0,0.994453,0.90836,0.9944532768004537,0.9135130097275135,0.08094026707294022,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-23/FR723_S04/stitch_registration.json,609cc6c09d706af5d6abe86e6a2d730d4bd5c6c2204dc3c9ae93adaead317551,7df4e9bd6ea34e4b2be551fe39f95f98e2f22a77ab2535aa1e3f7206be7997d6,83af45b5d24ceffc546112153090e519f2db8a12d2d26e692ac0c70d5aea62b5,3362587b592b21270b2e0b6e1875b945428b33dd4706f4a6fdbcf62611f55e0f,0abee2cf417ed454c845e7ac96cab4112e86a53564a0b1bb50772eeb5279c4b0,9c1bad9f55777d5e2e45d74fa56169111bd8c6845781f7e5a7295faf43790b48,198c0484f97d30125354e931a023ad4a863f4c0e98d59ac46544fc1edcf7c59a,e717533af8c37627f6488f6f1d1badc11d0eb5885c1d24a2d51c70466ade453d,225f50201f8ebe274de7498a3e7d1a67ae46b05b3251792a5abc660a4d852fd4,,
FR7-23,FR723,5,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,manual_review_required,anatomical_y_fallback,True,True,True,960,0,0,0,0,,,0.25761511512744556,0.24845400249018676,0.0091611126372588,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-23/FR723_S05/stitch_registration.json,0126f45faa7bd9788432ebfa6140fd109c820320ba372e7a19ea4f241b6ef128,9b02f80a11c7a9ad5a1d1f7843bba2dc96994c4d303d989b5c87eb3d96d93fa3,d36b4526f154e908d3615ee67a2e902010e728a4f9349ddfc6272e72bf04a08c,006899cd4b9f06c99ee355607c0d81d6a25323a25db7fd7da174a41c3aa20972,ede83fca9578f0662359395c79ff448d34e1b84884a1bb5d060986605e1e354d,4ce4bbab61b748a2e7b536758acfb25d11f67728f5032ce8bb9f33e473516ad0,6e2c9fd0b1895335a376c019dd6742353de88232b6cf834142b8d57376c64c4c,b7e0098a073082c2333adb2e493c534215c63944a0f829a9124ac5ac1dd5d7d4,c3f7561dfdfd4740c87c756176b438d18bd7608783cdb41d38fb040e33d2aedd,,
FR7-3,FR7-3,1,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,sift_ransac_raw_ncc,False,True,False,853,-19,21,107,0,0.990783,0.92314,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-3/FR7-3_S01/stitch_registration.json,c6b535f7bf640e7cb11454b7e37e89aa340efbaa07eb9c9f4da1420bd66489cb,997c5a283bb977fef1d37911fb194f3197b50b105a7ece5c1b8e55986a057be7,2cbb6ba913d3e8a3580a8e6abd517772cc9c21aa36d5b4ec8e1b7459e031c48c,90e3c964c1f796fe627b048a325252cd4fa8a4e87b262775854ef15b2a0cdfa5,2bf867d41aeefa8ceeb500f2764bbe0d3bbc59a7016068914ad5d1aec5862854,470c2c2b1af1fedbbd1411e2cf87fd55e362efccd68d3ddb12dbc9ff1645b372,0e7ee028d1f66aea33ab0c4e8048cec8bb4906184a7e2ce2259b017c1c5b3c0b,8566df5ba50ec46c47a755894dd03e7310013eba5dbf74a2dbf7009fc1b28fab,f773abf42ed1d6a217777f5193f564fcfba2e6e5d847dd42d063ea16f4524941,,
FR7-3,FR7-3,2,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,manual_review_required,anatomical_y_fallback,True,True,True,960,0,0,0,0,,,0.31510814205399146,0.3117378716317292,0.0033702704222622337,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-3/FR7-3_S02/stitch_registration.json,32ea84b7bb1ab4eb9b80d40c4f7dd6161e3812d7026424949148aa7abe1cdf5c,1c26f4455d48a1203200bedeb10eeea1f3a073be6306ff64b388806de1f00c66,b2fd1bad83ad90c7fe796bec0d605ab8cf519b1f233fa6f27c54e0e9e5a07d0a,9462e2cf8faf5f4b5c252ff1ad5cd77891ca3b00589d7fcbfb380be73f78e331,ceeee96e91df0739c9978b443d4ffd417416860fee6903094c6aa97a40d5fdb4,73d1f319257daaeb468f68183f3e0416d7a4488b66fe7f8a1ee404c7f19a4b5b,0565cf42c8a8aaf4ef4622dd9d88369e969e7e69ffad6215b1299b941beee46c,e06310ee8907c9697ea6374a1b585c30c2198d013b158d9b81bc4da8a55d383b,b29992ff8ac2282994b109f740698db1ea737721cbeea045be0fb670a6a69df8,,
FR7-3,FR7-3,3,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,sift_ransac_raw_ncc,False,True,False,821,16,28,139,0,0.990655,0.917367,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-3/FR7-3_S03/stitch_registration.json,dbbdda9b7efb8e728b8f9c3288f53802b1b35c98130123712976d2aa8de35b58,ea3bf3dfffa7e812e50f9aad07893e17a31255362c9026185a316c6a9f7dbda9,15559c00ef03382366b67fe3b1cda706bf5d634f371f859f4398efffda2abb5d,191fbdf82b8f50fcab00d04aca1ef6696b0527ea7aa3ac777a3e872c31d8f134,684fa18f041ff4c1109ef8e4d5b282126e53d64fc2021fda078ad76436142f09,5a319b49b9d11d264d6c13745a88b8293de6744712cb7a61688fe72750268849,7405a472880512ff445b8f919c4069b7bfdcdfa23c6e40c75ee168c9ef34f128,0c77cb6252dae47076255266fd0bb8a2af6903e4cc97924c71eb6ff29ddc407a,26b76dc7d2e4d592ab58fc5f1294923d0a955498a070c878a7e93bf4ab22f5f1,,
FR7-3,FR7-3,4,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,manual_review_required,anatomical_y_fallback,True,True,True,960,0,0,0,0,0.577462,0.15204,0.5774615996462867,0.3870126917502507,0.19044890789603602,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-3/FR7-3_S04/stitch_registration.json,79a71c7b91f907378af782d08fea48c7159216afeddf27faa423de5b1aa8f5ae,da1ed2bf19fcfbeb3127cbe17d9393e6486f0c71ecaacffb84af80cedf907266,350bf902cfb642521230ea6d8e9e25d4323fa08e602aaa6143705066d65643e6,62c1646e317df79a8588b1f6fffa73c7ea5bb33adecdf86a6c26feeb0493e344,456cfcc875b12027b52477da11a2ba7393658fa48599634370b42270a41adba8,046bdca955c1ce8e5ad967ede07f3969e67165d26afe5247866cc6e288f0ae3c,b79b3f614abf68635c498cfdb189fa00f245298b92a9553d1d7b7f5868c7b2dc,a53a0984a42f4c33a3344380f91813ff26d0ed690a794f5b8465ab9b896ffe04,b64b241a7d6aec96d3c475e29c6b8f49a64356fe5afbe72b5bd6592bf8f51895,,
FR7-3,FR7-3,5,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,sift_ransac_raw_ncc,False,True,False,824,-19,57,136,0,0.993555,0.949277,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-3/FR7-3_S05/stitch_registration.json,9b726b72bd3662e5e1c0dab945f564c8ea3f12adcca786d0944ddd966db5cb77,60ee6f14df6244408c03a42674937e4384fecfc03a9a00ffba0537238d62e096,ffd2df5e9d6bcbe75ebcce7d4951a158e4b721cfe1f89fc91322abe4b8e293ea,f54e75e91ce7b10040af3a2b4d34dc9274cffd317a5e8dcac0ca3534dcff27bc,764ee6dbf4596de8b73edd9f6f2f2548c9afb0442ff0394dfd416207f30f90d0,b99033dda89b4981f79f7a904d44535891d39412c3b10e7df3f75a4ff61bf076,b47ba22aeb586b791aa53b33a8d105b337b8329fc7a38e8511d8350193747973,5868b49bd1261b5add4827744ea1e09de043690bfcc5e6c72fb5f1a21859257c,ef2f2275cb4d3923c7c5f610229e81cf1434b377ccc5c8c1ee33c5de48ab201c,,
FR7-4,FR7-4,1,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,manual_review_required,sift_ransac_raw_ncc,True,True,True,849,5,79,111,0,0.983863,0.89369,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-4/FR7-4_S01/stitch_registration.json,67d435689b3ad160e61674ae0e7a4aef362df8b9bd727023c7c7cda256c0ad51,93deb2058c4ba2822a05ec4ac2d008580c497792225f4eb6766c26419e2062c6,3e1750a9775c2596ed6bdba8b7b7f7b5ff2886bea2b6c8ea10bb703c0b99d459,ecfb3dacfc6220f501feecb9bdda58256e6c1748fad4127f9cdb5f87450d89ff,a6b962d7a7f23b75100dc85a210f4e64f407b6a5c025b7b3e8579ea05eb0b9e8,997337a7972e292ed14ef4aa41b502e0b424f08a272321948df0c54551d9763f,a08c669979e31f806247f68e03924f87d96c99375d1c55327c2de79794cb3187,ed076fce4b47ee629d1759b5af50b85ec3366ad540ee020166f49891efced5ef,b6024c09cc8fda897337b90890bc7e6e7cf88abd1bbe42c6b652bb2de7b457ec,,
FR7-4,FR7-4,2,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,manual_review_required,sift_ransac_raw_ncc,True,True,True,859,26,31,101,0,0.98799,0.935237,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-4/FR7-4_S02/stitch_registration.json,6e7623733e87879e855f3a2650d517304c6ff9fbbb895fde262d31b1fec69902,f21c6f4a7c1260c871293be3d29d0d8978e7f0be86f007af00841c3fc6dae71d,aea8b0444262daa9788bf361cd13e3f94e99f01a0e200c8b08b05fe6d4d41a3b,9f377c9b3e312647a159f0b2eb7238525826edbf1f82cf83cdbb59583d5504cf,198be3d2be05cdb36fbeb4a232856fe65ba4a52a57ee115c6ca9c1a299dca7ff,5df3489657a67fefce239bea012fa4dadf5f44933308a959285471b764afb539,09f2103450b6f92ec37b588cb4a96b7bde808ec493c44143ce1031580e035353,41df781531f8d7d3be3cf35c07d5271518a7762be1a14440882c9d39d1360e0f,c56c82ec43f610b61b7df746d02e49467b94b3b32c7ac09fb5a8c9e14b939489,,
FR7-4,FR7-4,3,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,verified_overlap,sift_ransac_raw_ncc,False,True,False,897,25,39,63,0,0.99695,0.946271,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-4/FR7-4_S03/stitch_registration.json,553706c7120f0c33a0eb7f9321ad13fa4ae0746ebe50f29b5bea5612f7f2b813,09a9da6aa77177e0a8ec53a15a8798f1869da33e488d4c3967b6179809eebd94,7c1669780af2c7424f2db9393fd25561f4cf84535e37c5cded77e7ef6f7936cd,cace59e9838d2654febd085c8988cd24905dacf2aabab6956fdf2776835ecd7a,64cdf0811efc97bbd430889dd1441e969bdd3d01c316bfdadf08d9e5e8ad319f,615f360c262d0955dded98a2ab9c1f1c57a55960ab16b5ba9736b66d42a46942,1c446fad9979a0e485a5b2cb2dace9ced5946d6d47007c86637495336f23197d,ad4ced84c895fb6b0a9f666c16f8184c0d3b865bca18daf80a9fb77513a2ee36,1bd9264e1cc9a701785188aa6cce9f2c31511ab61f527e44e210e04793c44a8e,,
FR7-4,FR7-4,4,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,manual_review_required,sift_ransac_raw_ncc,True,True,True,841,17,39,119,0,0.992418,0.955793,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-4/FR7-4_S04/stitch_registration.json,8c09eccc60ed0a970c95a9163d6c7c1ef368379d407ed86192ea1991c52c2ea4,7022b673cbd0fb024cb13a22013fa3c19d4d27154bcfc6fc5c436e11fd7068c0,7be535f9060e6138a6706bd5d6653a6a4f92255e3702a01a33197efac4ba3ab0,c10f9328327aa99b06d294ddf02d3d456ffb8d383efc2b83d24000630420a5f9,2bb1ec47c3b9dbd31c7b70255dfd3eba259cd535d3c5367a50b668cfbde2e748,8b3a393ada406dc101b8800e8d4620ed63bdffb2bd67c5ac652b83cd4505a05a,b6fb6bdf55ee3646d674a4414a06398a1627494e3ee6764e163471e32b4e88d6,84f99b614f4bd5f6b0cb465846afd370f725ea37a59ef0d431c7532eae34f300,a6df59b200ac1accc3aa7541871b6b360311ba6027843c0001dd6030005b3303,,
FR7-4,FR7-4,5,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,manual_review_required,sift_ransac_raw_ncc,True,True,True,826,18,96,134,0,0.97837,0.902817,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR7-4/FR7-4_S05/stitch_registration.json,205171b2e76fe56f50d9bb67380e88030cade3c3943064a01d9dc1524620acc8,b92b0ad136f0c7ad5c4c8fc6ca8ed9077544ea235e42ea4dc5a0ccc0b12c4f33,26a669accf3481fea161b51e51b40ab483c7cf6a8b62c631610cb72e2f0dd843,83747804f80d6ab39fbae729a734cd5349baa0674503b32d5663701123301b18,82de04a8aee10ec807e3a2908029750997c37e23689b6564e588afe1ddd3098c,278418da698209d76cc91d57ff9c5b9f035848c7449dc54c812020074c1329e6,49d9cedee80fa35ab3ab38c8ca36adae0dbb213a5b50c129fa4f4feb9ac7c609,fe13d856c138c127988b2fc6773d6fa3d719b5d13137ef1e68fe9a9281be8480,46b986501e767a25c7bf7378d0216ddbc607083a9703997095384b2de7ef55ea,,
FR8-1,FR8-1(R),1,,fig4_stitch_registration_v1,dapi_integer_overlap_v1,manual_review_required,sift_ransac_raw_ncc,True,True,True,844,89,73,116,0,0.963564,0.860779,,,,/media/server/STORAGE/Apotome/Paper/analyses/Fig4/results/local_dapi_size_20260909/reconstructed_sections/FR8-1/FR8-1(R)_S01/stitch_registration.json,ae7123f12fa753fdc36c610fafc74dbc6f7f862b3fb6251d4c309907b5426b57,2a3566145d6a624d2d3e1fc191e46d947599c27627494913d5483349c6123c69,8c8ccead2dd1142c78f6da57619cc8021a58c17521cd5fae456d47249bd72a17,1ac3ca5e6b495c25dc38d941883b64ea8eb9c667b0599b3a70bccc4f52011e9d,ab0253c61e40c06d565b41fd6cc1e990994b737faab0338bf39cd13605af8714,3be3b3363436e41679d0d4945bd406932f50a965357104f53f2dbab1fdd6421b,1523abffcfc330689bc1903708bb98d7b7f53042353810f4ea10252a100ec305,442a15af78c0a16d411cc896f6976e1deff3359f2e9c775784c890cbac7c4a07,e5c03afd95683bce8838d007f7a32941599c7f600947944ddf1fd9c2d3ea462b,,
